id,label,references,numberofsubjects,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
n7117,"Asylum, Right Of--europe, Central.",2,2,1,2.0,1.0,1.0,1.0,0.0,102,6.915629492141309E-4,82,0.0,0,4.243364407010856E-4
n7119,Crime And Race.,2,2,4,8.0,7.0,0.2783066132264529,0.29924563884959826,0.0,2,5.066479902009892E-4,0,1.0,6,0.0180734301221488
n7120,Crime--sociological Aspects.,2,2,4,8.0,7.0,0.2783066132264529,0.29924563884959826,0.0,2,5.066479902009893E-4,0,1.0,6,0.0180734301221488
n7131,Rabbits--juvenile Fiction.,2,2,1,2.0,9.0,0.19308307264511643,0.20640314031402948,0.0,6,2.3785703229321867E-4,0,0.0,0,0.001112564861734019
n7141,Illegal Aliens--southeast Asia.,3,3,1,3.0,1.0,1.0,1.0,0.0,103,6.915629492141309E-4,71,0.0,0,4.243364407010856E-4
n7154,Immigrant Children--united States--case Studies.,2,2,8,16.0,7.0,0.28414322250639384,0.3111075393253599,0.0,68,6.971463445567999E-4,0,1.0,28,0.04315690665189995
n7155,Youth--united States--social Conditions.,2,2,8,16.0,7.0,0.28414322250639384,0.3111075393253599,0.0,68,6.971463445567999E-4,0,1.0,28,0.04315690665189996
n7156,Citizenship--united States--philosophy.,3,3,10,25.0,7.0,0.2842886386898669,0.3120076293343607,0.976190476190476,68,8.47230220058622E-4,0,0.8666666666666667,39,0.049274934054795994
n7157,United States--ethnic Relations--philosophy.,3,3,10,25.0,7.0,0.2842886386898669,0.3120076293343607,0.976190476190476,68,8.472302200586221E-4,0,0.8666666666666667,39,0.049274934054796014
n7184,Immigrants--france--interviews.,2,2,1,2.0,2.0,0.5454545454545454,0.5833333333333334,0.0,90,2.3531604853731345E-4,73,0.0,0,7.045217807486184E-4
n7217,Illegal Aliens--united States--social Surveys.,2,2,1,2.0,7.0,0.23974967630556754,0.25391539153915266,0.0,20,2.085005955134313E-4,0,0.0,0,0.0033374038412964644
n7229,Latin Americans--education--united States.,2,2,1,2.0,8.0,0.22590483936559577,0.24078157815781423,0.0,68,1.8996067838339853E-4,0,0.0,0,0.0033111149705236753
n7248,Detroit (mich.)--fiction.,2,2,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,5.578946355256247E-4,0,1.0,6,0.01318033279482619
n7249,Women Singers--fiction.,2,2,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,5.578946355256247E-4,0,1.0,6,0.013180332794826189
n7250,"Walker, Amos (fictitious Character)--fiction.",2,2,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,5.578946355256247E-4,0,1.0,6,0.01318033279482619
n7251,Private Investigators--michigan--detroit--fiction.,2,2,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,5.578946355256247E-4,0,1.0,6,0.01318033279482619
n7268,Immigration Enforcement.,2,2,1,2.0,7.0,0.2780976220275344,0.297895503836097,0.0,2,1.9113154037459455E-4,0,0.0,0,0.014339004309585745
n7273,Illegal Aliens--government Policy--great Britain.,3,3,1,2.0,11.0,0.13839063278525163,0.1423484880955622,0.0,51,3.1011270959772935E-4,0,0.0,0,5.343816174253437E-4
n7283,Terrorism.,3,3,2,5.0,7.0,0.2781672508763145,0.2983455488405974,0.0,2,2.7610603966086983E-4,0,1.0,1,0.016166747691467316
n7298,United States--emigration And Immigration--public Opinion.,4,4,4,9.0,7.0,0.2905334728033473,0.3210363893532193,0.0,22,4.1336284844445176E-4,0,1.0,6,0.060297621132421465
n7299,Legislators--united States--attitudes.,2,2,4,8.0,7.0,0.2905334728033473,0.3210363893532193,0.0,22,4.1336284844445176E-4,0,1.0,6,0.060297621132421465
n7305,Refugees--south Africa.,3,3,2,5.0,2.0,0.75,0.8333333333333334,0.0,71,5.66493054145242E-4,54,1.0,1,0.0010475326941394908
n7317,"Foreign Workers, Mexican--iowa--postville.",4,4,7,25.0,7.0,0.27698828222388433,0.30911019673395734,0.0,0,6.206318758445249E-4,0,1.0,21,0.06369594136369552
n7318,"Foreign Workers, Guatemalan--iowa--postville.",4,4,7,25.0,7.0,0.27698828222388433,0.30911019673395734,0.0,0,6.20631875844525E-4,0,1.0,21,0.0636959413636955
n7336,Geography.,2,2,8,16.0,7.0,0.24579646017699114,0.26565728001371414,0.0,18,6.677586190289161E-4,0,1.0,28,0.014005014975094305
n7337,Saint Petersburg (russia)--history--20th Century.,2,2,8,16.0,7.0,0.24579646017699114,0.26565728001371414,0.0,18,6.677586190289161E-4,0,1.0,28,0.014005014975094304
n7338,Australia--history--20th Century.,2,2,8,16.0,7.0,0.24579646017699114,0.26565728001371414,0.0,18,6.677586190289162E-4,0,1.0,28,0.014005014975094304
n7339,Côte D'ivoire--history--20th Century.,2,2,8,16.0,7.0,0.24579646017699114,0.26565728001371414,0.0,18,6.677586190289161E-4,0,1.0,28,0.014005014975094304
n7340,Ciudad Juárez (mexico)--social Conditions--20th Century.,2,2,8,16.0,7.0,0.24579646017699114,0.26565728001371414,0.0,18,6.677586190289161E-4,0,1.0,28,0.014005014975094304
n7341,El Paso (tex.)--social Conditions--20th Century.,2,2,8,16.0,7.0,0.24579646017699114,0.26565728001371414,0.0,18,6.677586190289161E-4,0,1.0,28,0.014005014975094305
n7343,Human Geography.,2,2,8,16.0,7.0,0.24579646017699114,0.26565728001371414,0.0,18,6.677586190289161E-4,0,1.0,28,0.014005014975094305
n7353,Citizenship--united States--popular Works.,2,2,2,4.0,2.0,0.625,0.7,0.0,9,5.083326063813923E-4,5,1.0,1,0.001105974544606403
n7389,Chinese--united States--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n7391,"Obama, Barack.",2,2,4,8.0,7.0,0.2824097610574479,0.3088251682311074,0.0,22,4.4368303554747024E-4,0,1.0,6,0.03581684888804564
n7407,Haitians--united States--fiction.,3,3,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.631642505058317E-4,0,1.0,15,0.016738308887835576
n7408,Women Sculptors--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.631642505058317E-4,0,1.0,15,0.016738308887835576
n7409,Hudson River Valley (n.y. And N.j.)--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.631642505058317E-4,0,1.0,15,0.016738308887835576
n7411,Au Pairs--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.631642505058317E-4,0,1.0,15,0.016738308887835573
n7412,Young Women--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.631642505058318E-4,0,1.0,15,0.016738308887835573
n7424,Legal Documents--united States--identification.,4,4,5,12.0,7.0,0.2924453803632535,0.32490677639192267,17.527479464979482,0,4.778444459702315E-4,0,0.8,8,0.06714624336070744
n7425,Foreign Worker Certification--government Policy--united States.,3,3,5,12.0,7.0,0.28450704225352114,0.31287557327161136,2.167200854700854,0,4.7844371710493316E-4,0,0.8,8,0.05051456414580209
n7459,Referendum--california.,2,2,1,2.0,9.0,0.1809741000162893,0.18832204649036072,0.0,45,2.724005946527197E-4,0,0.0,0,6.0611103303212E-4
n7516,Discrimination In Employment--california.,2,2,1,2.0,8.0,0.22048025401865448,0.23232073207320544,0.0,45,2.2304977409463956E-4,0,0.0,0,0.0015362116243985197
n7545,Illegal Aliens--korea (south),3,3,1,2.0,1.0,1.0,1.0,0.0,104,6.915629492141309E-4,83,0.0,0,4.243364407010856E-4
n7546,Emigration And Immigration Law--korea (south),2,2,1,2.0,1.0,1.0,1.0,0.0,104,6.915629492141309E-4,83,0.0,0,4.243364407010856E-4
n7604,Tariff--great Britain--early Works To 1800.,2,2,1,2.0,1.0,1.0,1.0,0.0,105,6.915629492141309E-4,84,0.0,0,4.243364407010856E-4
n7605,Aliens--great Britain.,3,3,1,2.0,1.0,1.0,1.0,0.0,105,6.915629492141309E-4,84,0.0,0,4.243364407010856E-4
n7655,Transnational Crime--prevention--international Cooperation.,4,4,5,12.0,7.0,0.2783763467802556,0.2996956838540987,1.5,2,6.289176836714016E-4,0,0.7,7,0.0187350257152994
n7684,United States.--board Of Immigration Appeals.,2,2,6,12.0,7.0,0.2989773950484392,0.3336226479790814,0.0,0,5.51746146597846E-4,0,1.0,15,0.09630082045147323
n7714,Immigrants--government Policy--netherlands.,2,2,1,2.0,2.0,0.6666666666666666,0.75,0.0,32,5.328149693597023E-4,8,0.0,0,4.6893595592854305E-4
n7730,Aliens--government Policy--united States.,3,3,1,2.0,7.0,0.28205128205128205,0.3072500107153559,0.0,22,1.7987200826632092E-4,0,0.0,0,0.026273115643517815
n7743,Agricultural Laws And Legislation--united States.,2,2,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n7787,Church Work With Immigrants--united States.,2,2,1,2.0,8.0,0.23493338972298583,0.2476822682268212,0.0,0,2.61774002446656E-4,0,0.0,0,0.001798645197480843
n7818,"Arendt, Hannah,--1906-1975--political And Social Views.",2,2,5,10.0,7.0,0.27977839335180055,0.30163087737345057,0.0,2,5.303186310165669E-4,0,1.0,10,0.029630437947338717
n7819,Human Rights--government Policy.,2,2,5,10.0,7.0,0.27977839335180055,0.30163087737345057,0.0,2,5.303186310165669E-4,0,1.0,10,0.029630437947338717
n7823,United States--emigration And Immigration--government Policy--moral And Ethical Aspects.,2,2,4,8.0,7.0,0.27044790652385586,0.2892053491063384,0.0,22,4.2702440232388853E-4,0,1.0,6,0.020660171092951006
n7824,United States--emigration And Immigration--government Policy--political Aspects.,2,2,4,8.0,7.0,0.27044790652385586,0.2892053491063384,0.0,22,4.2702440232388864E-4,0,1.0,6,0.020660171092951006
n7874,Illegal Aliens--great Britain--economic Conditions.,2,2,2,4.0,7.0,0.2857510288065844,0.30118940465475025,0.0,29,3.1383837565847426E-4,0,1.0,1,0.010062400922011177
n7901,United States.--immigration And Naturalization Service--data Processing.,2,2,4,8.0,7.0,0.28334608518235144,0.30825725429685713,0.0,106,4.843900945032167E-4,0,1.0,6,0.02944758946151751
n7902,Welfare Fraud--united States--prevention--data Processing.,3,3,4,10.0,7.0,0.28334608518235144,0.30825725429685713,0.0,106,4.843900945032167E-4,0,1.0,6,0.02944758946151751
n7903,Immigrants--services For--united States--data Processing.,2,2,4,8.0,7.0,0.28334608518235144,0.30825725429685713,0.0,106,4.843900945032167E-4,0,1.0,6,0.02944758946151751
n7904,Illegal Aliens--united States--identification--data Processing.,3,3,4,10.0,7.0,0.28334608518235144,0.30825725429685713,0.0,106,4.843900945032167E-4,0,1.0,6,0.02944758946151751
n7909,Public Opinion--california.,4,4,5,10.0,2.0,0.8571428571428571,0.9166666666666666,5.0,108,9.947338552953203E-4,27,0.6,6,0.0028613043093377167
n7926,United States.--immigration Reform And Control Act Of 1983.,2,2,2,4.0,7.0,0.31260551491277433,0.3439479662251914,0.0,0,2.6476435403728323E-4,0,1.0,1,0.0622787652106321
n7938,Women Illegal Aliens--malta.,2,2,7,14.0,1.0,1.0,1.0,0.0,107,6.915629492141305E-4,85,1.0,21,0.005743894524779672
n7939,Malta--emigration And Immigration--government Policy.,2,2,7,14.0,1.0,1.0,1.0,0.0,107,6.915629492141305E-4,85,1.0,21,0.005743894524779672
n7940,Women Refugees--malta.,2,2,7,14.0,1.0,1.0,1.0,0.0,107,6.915629492141305E-4,85,1.0,21,0.005743894524779672
n7941,Women Immigrants--malta.,2,2,7,14.0,1.0,1.0,1.0,0.0,107,6.915629492141305E-4,85,1.0,21,0.005743894524779672
n7942,Malta--emigration And Immigration--social Aspects.,2,2,7,14.0,1.0,1.0,1.0,0.0,107,6.915629492141305E-4,85,1.0,21,0.005743894524779672
n7943,Somalia--emigration And Immigration--social Aspects.,2,2,7,14.0,1.0,1.0,1.0,0.0,107,6.915629492141305E-4,85,1.0,21,0.005743894524779672
n7944,Human Rights--malta.,2,2,7,14.0,1.0,1.0,1.0,0.0,107,6.915629492141305E-4,85,1.0,21,0.005743894524779672
n7945,"Women, Somali--malta.",2,2,7,14.0,1.0,1.0,1.0,0.0,107,6.915629492141305E-4,85,1.0,21,0.005743894524779672
n7957,London (england)--juvenile Fiction.,2,2,1,2.0,9.0,0.19412895334614713,0.2109785978597837,0.0,6,2.1179438682253154E-4,0,0.0,0,0.003015495931647963
n7969,Mexico--rural Conditions.,2,2,1,2.0,7.0,0.3067366096079514,0.33520209163773285,0.0,0,1.8814893896410855E-4,0,0.0,0,0.037990497084496054
n7982,"Terrorism Victims' Families--legal Status, Laws, Etc.--united States.",2,2,2,4.0,7.0,0.2506203473945409,0.26903690369036815,0.0,0,2.822304905788184E-4,0,1.0,1,0.008176387106267221
n7985,Americans--mexico--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.876939173669109E-4,0,1.0,15,0.01620186817177043
n7986,Opera--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.876939173669111E-4,0,1.0,15,0.016201868171770425
n7987,Singers--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.87693917366911E-4,0,1.0,15,0.016201868171770425
n7988,Sexual Orientation--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.87693917366911E-4,0,1.0,15,0.016201868171770425
n7989,Motion Picture Industry--fiction.,2,2,6,12.0,8.0,0.2383097383097383,0.26523616647378856,0.0,6,6.87693917366911E-4,0,1.0,15,0.016201868171770425
n8032,Immigration Opponents--california.,3,3,4,8.0,2.0,0.75,0.8333333333333334,0.0,108,7.685981794478755E-4,27,1.0,6,0.002468738552377137
n8033,California--emigration And Immigration--government Policy--public Opinion.,2,2,4,8.0,2.0,0.75,0.8333333333333334,0.0,108,7.685981794478755E-4,27,1.0,6,0.002468738552377137
n8034,Illegal Aliens--government Policy--california--public Opinion.,2,2,4,8.0,2.0,0.75,0.8333333333333334,0.0,108,7.685981794478755E-4,27,1.0,6,0.002468738552377137
n8091,Illegal Aliens--texas--juvenile Fiction.,2,2,2,4.0,1.0,1.0,1.0,0.0,109,6.915629492141309E-4,86,1.0,1,9.477385976633164E-4
n8092,Teenage Girls--texas--juvenile Fiction.,2,2,2,4.0,1.0,1.0,1.0,0.0,109,6.915629492141309E-4,86,1.0,1,9.477385976633164E-4
n8093,Child Prostitutes--texas--juvenile Fiction.,2,2,2,4.0,1.0,1.0,1.0,0.0,109,6.915629492141309E-4,86,1.0,1,9.477385976633164E-4
n8106,Chinese--united States--social Conditions.,3,3,5,11.0,7.0,0.2860453141091658,0.31058677296300924,0.0,59,4.892556332740842E-4,0,1.0,10,0.04439499747992168
n8108,Sanctuary Movement--united States.,3,3,2,5.0,7.0,0.3069060773480663,0.33580215164373345,0.0,22,2.758750262217107E-4,0,1.0,1,0.04172378911057591
n8116,Slave Traders--china.,2,2,2,4.0,7.0,0.3068213200773267,0.3356521366422333,0.0,0,3.272154649044413E-4,0,1.0,1,0.03974365828794182
n8136,United States.--social Security Administration--rules And Practice.,2,2,3,6.0,7.0,0.24860147684045647,0.26858257254296725,0.0,0,3.2386664535348844E-4,0,1.0,3,0.018484397521936445
n8193,El Paso (tex.)--economic Conditions.,2,2,4,8.0,8.0,0.24353353792196406,0.2614386438643853,0.0,18,5.372018651405904E-4,0,1.0,6,0.00672196978421861
n8194,El Paso (tex.)--social Conditions.,2,2,4,8.0,8.0,0.24353353792196406,0.2614386438643853,0.0,18,5.372018651405904E-4,0,1.0,6,0.006721969784218608
n8195,Ciudad Juárez (mexico)--economic Conditions.,2,2,4,8.0,8.0,0.24353353792196406,0.2614386438643853,0.0,18,5.372018651405904E-4,0,1.0,6,0.00672196978421861
n8196,Ciudad Juárez (mexico)--social Conditions.,2,2,4,8.0,8.0,0.24353353792196406,0.2614386438643853,0.0,18,5.372018651405904E-4,0,1.0,6,0.006721969784218611
n8265,Illegal Aliens--identification--government Policy--united States.,2,2,6,12.0,7.0,0.3111173340800896,0.34375294672324125,0.0,0,5.43791813889755E-4,0,1.0,15,0.07418463109338527
n8380,Refugees--government Policy--moral And Ethical Aspects--australia.,2,2,4,8.0,8.0,0.1991396307582004,0.2114911491149086,0.0,49,5.1499803007105E-4,0,1.0,6,0.004116681259889031
n8381,Political Refugees--government Policy--australia.,2,2,4,8.0,8.0,0.1991396307582004,0.2114911491149086,0.0,49,5.1499803007105E-4,0,1.0,6,0.00411668125988903
n8424,"Koreans--legal Status, Laws, Etc.--japan.",2,2,2,4.0,10.0,0.15508096035734226,0.16025031074535884,0.0,2,5.390308469987199E-4,0,1.0,1,0.0010002063846555605
n8472,Presidents--united States--election--2008.,3,3,4,9.0,7.0,0.29045751633986927,0.3213814238566691,0.0,22,4.4606487583464204E-4,0,1.0,6,0.05507113945405362
n8476,Intergovernmental Cooperation--united States--states.,3,3,3,7.0,7.0,0.2842886386898669,0.3118254682611103,0.0,22,3.194622854990414E-4,0,1.0,3,0.04616368614008784
n8496,Internal Security--european Union Countries.,3,3,3,6.0,8.0,0.23174801835627867,0.24495520980669352,0.0,15,4.095057488435954E-4,0,1.0,3,0.005041605754150235
n8497,Crime Prevention--european Union Countries.,2,2,3,6.0,8.0,0.23174801835627867,0.24495520980669352,0.0,15,4.095057488435955E-4,0,1.0,3,0.005041605754150235
n8507,China--fiction.,2,2,4,8.0,8.0,0.23836086676678825,0.26478612146928815,0.0,6,4.939225913716593E-4,0,1.0,6,0.015189628467952371
n8508,Chinese Fiction--canada.,2,2,4,8.0,8.0,0.23836086676678825,0.26478612146928815,0.0,6,4.939225913716593E-4,0,1.0,6,0.015189628467952375
n8541,Immigrants--united States--economic Conditions.,2,2,1,2.0,8.0,0.22747747747747749,0.2420867086708656,0.0,59,1.986225387333454E-4,0,0.0,0,0.0027895108035505935
n8550,Mexicans--fiction.,3,3,4,8.0,8.0,0.23820754716981132,0.2643360764647877,0.0,6,4.7359564950092857E-4,0,1.0,6,0.014364612631011414
n8567,Prejudices--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n8579,Arizona.--support Our Law Enforcement And Safe Neighborhoods Act.,2,2,2,4.0,7.0,0.24401493520755546,0.2604517594616591,0.0,37,3.08908951642132E-4,0,1.0,1,0.008099144666581732
n8596,Bicycles--mexican-american Border Region.,2,2,4,8.0,7.0,0.2860453141091658,0.3131777463460617,0.0,22,3.969924370351883E-4,0,1.0,6,0.045538541767007945
n8663,Tuition--law And Legislation--united States.,3,3,3,6.0,8.0,0.2290249433106576,0.2400207877930635,0.0,29,4.4394626840164896E-4,0,1.0,3,0.0036456311178424514
n8699,European Court Of Human Rights.,3,3,2,5.0,8.0,0.21476899284747727,0.22384381295272113,0.0,2,3.6256340335086865E-4,0,1.0,1,0.0015476133320329326
n8714,Foreign Worker Certification--california.,2,2,1,2.0,1.0,1.0,1.0,0.0,110,6.915629492141309E-4,87,0.0,0,4.243364407010856E-4
n8716,Illegal Aliens--california--identification.,2,2,1,2.0,1.0,1.0,1.0,0.0,110,6.915629492141309E-4,87,0.0,0,4.243364407010856E-4
n8720,Married Women--fiction.,2,2,4,8.0,8.0,0.23836086676678825,0.26478612146928815,0.0,6,4.939225913716593E-4,0,1.0,6,0.015189628467952378
n8721,Mother And Child--fiction.,2,2,1,2.0,8.0,0.23805442468395116,0.26298594145128634,0.0,6,2.0223677101633919E-4,0,0.0,0,0.010065152623803452
n8723,Women Immigrants--fiction.,3,3,4,11.0,8.0,0.23836086676678825,0.26478612146928815,0.0,6,4.939225913716593E-4,0,1.0,6,0.015189628467952371
n8728,"Boldt, Lou (fictitious Character)--fiction.",2,2,4,8.0,9.0,0.192714657415438,0.20688318831882993,0.0,6,5.991904475774036E-4,0,1.0,6,0.0029854309942550995
n8729,Illegal Aliens--washington (state)--seattle--fiction.,2,2,4,8.0,9.0,0.192714657415438,0.20688318831882993,0.0,6,5.991904475774036E-4,0,1.0,6,0.0029854309942550995
n8731,Police--fiction.,3,3,5,10.0,8.0,0.23121748178980228,0.24628927178431992,0.0,6,5.45661849976426E-4,0,1.0,10,0.007016934763612718
n8733,Seattle (wash.)--fiction.,3,3,6,12.0,8.0,0.23851438385573207,0.2658362264797893,4428.0,6,8.009772358856164E-4,0,0.4666666666666667,7,0.014334406651535445
n8734,Women Television Journalists--washington (state)--seattle--fiction.,2,2,4,8.0,9.0,0.192714657415438,0.20688318831882993,0.0,6,5.991904475774036E-4,0,1.0,6,0.0029854309942550995
n8735,"Matthews, Daphne (fictitious Character)--fiction.",2,2,4,8.0,9.0,0.192714657415438,0.20688318831882993,0.0,6,5.991904475774036E-4,0,1.0,6,0.0029854309942550995
n8758,Jewish-arab Relations--fiction.,3,3,5,15.0,8.0,0.2382586317821145,0.26478612146928815,0.0,6,6.056730556828744E-4,0,1.0,10,0.01502021905506729
n8759,Fiora (fictitious Character)--fiction.,3,3,5,15.0,8.0,0.2382586317821145,0.26478612146928815,0.0,6,6.056730556828744E-4,0,1.0,10,0.015020219055067287
n8760,Fiddler (fictitious Character)--fiction.,3,3,5,15.0,8.0,0.2382586317821145,0.26478612146928815,0.0,6,6.056730556828744E-4,0,1.0,10,0.01502021905506729
n8761,Private Investigators--california--fiction.,3,3,5,15.0,8.0,0.2382586317821145,0.26478612146928815,0.0,6,6.056730556828744E-4,0,1.0,10,0.01502021905506729
n8778,Haitians--bahamas.,2,2,3,6.0,9.0,0.17668575063613232,0.1864007829354343,0.0,111,4.889807175955848E-4,0,1.0,3,0.002020149690847974
n8779,Bahamas--emigration And Immigration.,2,2,3,6.0,9.0,0.17668575063613232,0.1864007829354343,0.0,111,4.889807175955848E-4,0,1.0,3,0.002020149690847974
n8780,Illegal Aliens--bahamas.,2,2,3,6.0,9.0,0.17668575063613232,0.1864007829354343,0.0,111,4.889807175955848E-4,0,1.0,3,0.002020149690847974
n8808,Runners (sports)--fiction.,2,2,2,4.0,8.0,0.23810544363480496,0.26343598645578675,0.0,6,3.517161452289611E-4,0,1.0,1,0.010964123450721988
n8819,Aliens--economic Aspects--united States.,5,5,3,14.0,7.0,0.2600046805523052,0.2837233723372329,0.0,0,3.2686266074965467E-4,0,1.0,3,0.024357405207827126
n8820,Illegal Aliens--services For--united States--finance.,6,6,4,17.0,7.0,0.28567755206994083,0.31275770434186123,41.319458977887514,0,4.0522136422153833E-4,0,0.8333333333333334,5,0.048715976539226394
n8826,United States.--immigration Reform And Control Act Of 1986--congresses.,2,2,3,6.0,2.0,0.6153846153846154,0.6875,0.0,63,6.82698080224309E-4,49,1.0,3,0.0018491113609954647
n8834,Foreign Workers--new York (state),2,2,2,4.0,8.0,0.21956521739130436,0.23134563456345444,0.0,73,4.6334230370171715E-4,0,1.0,1,0.0017727702826825546
n8835,Illegal Aliens--employment--new York (state),2,2,2,4.0,8.0,0.21956521739130436,0.23134563456345444,0.0,73,4.6334230370171715E-4,0,1.0,1,0.0017727702826825546
n8943,Immigrants--california--interviews.,2,2,2,4.0,1.0,1.0,1.0,0.0,112,6.915629492141309E-4,88,1.0,1,9.477385976633164E-4
