node,title,subject
1750,The impact of undocumented Mexican immigration on the earnings of other groups in metropolitan labor markets in the United States,illeg|alien|employ|unit|state|mexican|employ|unit|state|unit|state|emigr|immigr|econom|aspect|wage|unit|state
1408,The implementation of employer sanctions hearings before the Subcommittee on Immigration and Refugee Affairs of the Committee on the Judiciary United States Senate One Hundred Second Congress second session on S 1734 to repeal provisions of law regarding employer sanctions and unfair immigration-related employment practices to strengthen enforcement of laws regarding illegal entry into the United States and for other purposes April 3 and 10 1992,discrimin|employ|law|legisl|unit|state|illeg|alien|unit|state|immigr|enforc|unit|state|foreign|worker|unit|state|sanction|administr|unit|state|emigr|immigr|law|unit|state
2622,The importation of Mexican contract laborers to the United States 1942-1964 antecedents operation and legacy,contract|labor|unit|state|histori|mexican|unit|state|foreign|worker|mexican|unit|state|illeg|alien|unit|state|migrant|labor|unit|state
4752,The incidence of sanctions against US employers of illegal aliens,foreign|worker|employ|econom|theori|foreign|worker|unit|state|illeg|alien|employ|unit|state|emigr|immigr|law|unit|state
2311,The INS detention standards implementation initiative a training manual for advocates,alien|detent|center|unit|state|illeg|alien|unit|state|detent|person|unit|state|unit|state|immigr|natur|servic|rule|practic
6587,The INS detention standards unabridged March 2001,alien|detent|center|unit|state|illeg|alien|unit|state|detent|person|unit|state|unit|state|immigr|natur|servic|rule|practic
1199,The inside story,villawood|immigr|detent|centr|refuge|australia|illeg|alien|australia
2615,The insider story press coverage of illegal immigrants and refugees April 1994-September 1995,refuge|press|coverag|south|africa|illeg|alien|press|coverag|south|africa
919,The iron hotel,ship|captain|china|hong|kong|fiction|illeg|alien|fiction
4805,The issues of immigration melting pot or boiling point,illeg|alien|unit|state|emigr|immigr|emigr|immigr|law|unit|state|unit|state|emigr|immigr|govern|polici
1793,The jaguars children,mexican|fiction|illeg|alien|fiction|human|smuggl|fiction|border|cross|fiction|arizona|fiction|suspens|fiction
3541,The jaguars children a novel,mexican|fiction|illeg|alien|fiction|human|smuggl|fiction|border|cross|fiction|arizona|fiction
2546,The knowing employment of illegal immigrants hearing before the Subcommittee on Immigration and Refugee Policy of the Committee on the Judiciary United States Senate Ninety-seventh Congress first session on employer sanctions September 30 1981,foreign|worker|legal|status|law|unit|state|illeg|alien|unit|state|sanction|administr|unit|state
6512,The labor market effects of reducing undocumented immigrants,unit|state|emigr|immigr|govern|polici|econometr|model|illeg|alien|govern|polici|unit|state|econometr|model|labor|market|govern|polici|unit|state|econometr|model
2775,The labor market impact of Hispanic undocumented workers an exploratory case study of the garment industry in Los Angeles county,illeg|alien|employ|california|los|angel|counti|latin|american|employ|california|los|angel|counti|cloth|worker|california|los|angel|counti|foreign|worker|mexican|california|los|angel|counti|illeg|alien|california|los|angel|counti
1187,The labor market in the central California raisin industry five years after IRCA,migrant|agricultur|labor|california|raisin|industri|employe|suppli|demand|california|foreign|worker|california|illeg|alien|california
1010,The last honorable man,pregnant|women|fiction|illeg|alien|fiction|texa|ranger|offici|employe|fiction|arrang|marriag|fiction|texa|fiction
1572,The law into their own hands immigration and the politics of exceptionalism,illeg|alien|unit|state|militia|movement|unit|state|border|patrol|mexican|american|border|region|border|secur|mexican|american|border|region|vigilant|mexican|american|border|region|hate|unit|state|immigr|enforc|mexican|american|border|region|unit|state|race|relat|unit|state|emigr|immigr
34,The least of these,t|don|hutto|residenti|center|alien|detent|center|texa|taylor|illeg|alien|children|govern|polici|unit|state|illeg|alien|govern|polici|unit|state|immigr|children|govern|polici|unit|state|immigr|famili|govern|polici|unit|state|unit|state|emigr|immigr|govern|polici|alien|detent|center|texa|immigr|children|legal|status|law|unit|state
4927,The legal status of foreigners in the USSR,alien|soviet|union
4690,The legalization countdown a third-quarter assessment,illeg|alien|unit|state|emigr|immigr|law|unit|state|unit|state|emigr|immigr|natur|unit|state
1722,The legalization program in California,illeg|alien|california|statist|california|popul|statist
4277,The legitimacy in international law of the detention and internment of aliens and minorities in the interest of national security,detent|person|alien|illeg|alien|minor|legal|status|law
6501,The line between us teaching about the border and Mexican immigration,unit|state|emigr|immigr|studi|teach|immigr|unit|state|illeg|alien|unit|state|frontier|worker|unit|state|frontier|worker|mexico|foreign|worker|unit|state|mexican|unit|state
669,The Los Angeles District Office of immigration its organization functions and methods of apprehension,unit|state|immigr|natur|servic|los|angel|district|offic|illeg|alien|california|los|angel|los|angel|calif|emigr|immigr
4563,The Los Angeles District Office of Immigration its organization functions and methods of apprehension,unit|state|immigr|natur|servic|los|angel|district|offic|emigr|immigr|law|unit|state|unit|state|emigr|immigr|govern|polici|illeg|alien|govern|polici|unit|state|illeg|alien|california|southern
180,The Maldonado miracle,illeg|alien|juvenil|fiction|mexican|unit|state|juvenil|fiction|migrant|labor|juvenil|fiction|migrant|labor|unit|state|juvenil|fiction|illeg|alien|fiction|mexican|unit|state|fiction|migrant|labor|fiction
3030,The man who jumped,detent|person|australia|illeg|alien|australia|refuge|australia|refuge|govern|polici|australia|asylum|right|australia|australia|emigr|immigr|govern|polici
2131,The Maquiladora murders,organ|traffick|fiction|illeg|alien|fiction|cochis|counti|ariz|fiction
3064,The Mask Is Off,jamaican|unit|state|biographi|illeg|alien|unit|state|foreign|worker|jamaican|jamaica|emigr|immigr|unit|state|emigr|immigr
1307,The Mexican economic crisis US jobs illegal immigrants and systemic risk,mexico|econom|condit|1982-1994|mexico|econom|condit|1994|unit|state|foreign|econom|relat|mexico|mexico|foreign|econom|relat|unit|state|illeg|alien|unit|state
3562,The Mexican migration southwind,mexican|unit|state|unit|state|emigr|immigr|mexico|emigr|immigr|illeg|alien|unit|state
6131,The Mexican operation the mafia Mexican immigrants and racism in a 1950s desert town a historical novel,immigr|california|histori|20th|centuri|fiction|organ|crime|california|histori|20th|centuri|fiction|illeg|alien|california|histori|20th|centuri|fiction|mexican|california|histori|20th|centuri|fiction|agricultur|labor|california|histori|20th|centuri|fiction|racism|california|histori|20th|centuri|fiction|california|southern|histori|20th|centuri|fiction
2210,The Mexican tapes a chronicle of life outside the law,illeg|alien|california|san|diego|mexican|california|san|diego|california|emigr|immigr|mexican|california|interview|mexican|california|social|condit|mexican|american|california|interview|immigr|california|interview|women|immigr|california|interview|illeg|alien|california|interview
4040,The migration and settlement of undocumented women,mexican|american|women|texa|houston|social|condit|women|illeg|alien|texa|houston|social|condit|houston|tex|social|condit|mexican|american|women|california|northern|social|condit|california|northern|social|condit
3209,The migration apparatus security labor and policymaking in the European Union,foreign|worker|govern|polici|european|union|countri|illeg|alien|govern|polici|european|union|countri|intern|secur|european|union|countri|european|union|countri|emigr|immigr|govern|polici
5567,The migration of Mexican indocumentados as a settlement process implications for work,illeg|alien|foreign|worker|mexican|mexican|employ|unit|state|unit|state|emigr|immigr|mexico|emigr|immigr
6555,The migration-trafficking nexus combating trafficking through the protection of migrants human rights,human|smuggl|human|traffick|transnat|crime|slaveri|law|legisl|human|right|illeg|alien|social|condit|emigr|immigr|foreign|worker|legal|status|law
3011,The Minutemen,minuteman|project|illeg|alien|mexican|american|border|region|vigilant|mexican|american|border|region
4466,The minutemen vigilantes at the border,vigilant|mexican|american|border|region|illeg|alien|mexican|american|border|region
3476,The missing link community-based organization participation in ESLcivics classes,illeg|alien|servic|unit|state|unit|state|immigr|reform|control|act|1986|civic|studi|teach|unit|state|english|languag|studi|teach|foreign|speaker|english|languag|studi|teach|spanish|speaker|statist|illeg|alien|unit|state
5636,The missing The three burials of Melquiades Estrada,kidnap|victim|drama|father|daughter|drama|rancher|texa|drama|illeg|alien|texa|drama|burial|texa|drama|burial|mexico|drama
4903,The mobility of unskilled and undocumented migrants Indonesian workers in the Netherlands,foreign|worker|indonesian|foreign|worker|indonesian|netherland|unskil|labor|indonesia|labor|polici|indonesia|labor|polici|netherland|netherland|emigr|immigr|govern|polici|indonesia|relat|netherland
4359,The Mormon Church and illegal immigration,church|jesus|christ|day|saint|unit|state|emigr|immigr|illeg|alien|unit|state|church|social|problem|unit|state|utah|polit|govern
869,The naked truth US immigration,emigr|immigr|law|illeg|alien|unit|state|immigr|natur|servic
3321,The Natashas the new global sex trade,prostitut|transnat|crime|forc|labor|east|european|women|illeg|alien
582,The nativist lobby three faces of intolerance,tanton|john|1934|feder|american|immigr|reform|center|immigr|studi|washington|dc|numbersusa|illeg|alien|unit|state|immigr|oppon|unit|state|unit|state|emigr|immigr
5197,The negotiation of lived spaces by unauthorized college aged youth,illeg|alien|educ|higher|govern|polici|unit|state|student|foreign|legal|status|law|unit|state|univers|colleg|resid|requir|unit|state|immigr|unit|state
293,The negotiations on the Return Directive comments and materials,european|parliament|direct|2008/115/ec|european|parliament|council|16|decemb|2008|common|standard|procedur|member|state|return|illeg|stay|countri|nation|emigr|immigr|law|govern|polici|european|union|countri|illeg|alien|european|union|countri|alien|european|union|countri|detent|person|european|union|countri|deport|european|union|countri|european|parliament|direct|2008/115/ec
4021,The negotiations on the return directive comments and materials,emigr|immigr|law|govern|polici|european|union|countri|illeg|alien|european|union|countri|alien|european|union|countri|detent|person|european|union|countri|deport|european|union|countri
3886,The net costs of immigration the facts the trends and the critics,unit|state|emigr|immigr|econom|aspect|alien|econom|aspect|unit|state|illeg|alien|servic|unit|state|financ|foreign|worker|unit|state
5358,The net national costs of immigration,unit|state|emigr|immigr|econom|aspect|alien|econom|aspect|unit|state|illeg|alien|servic|unit|state|financ|foreign|worker|unit|state
